entry_time,exit_time,id,side,entry_px,exit_px,pnl_pct,pnl_abs,mfe_pct,exit_reason
2025-05-30 08:49:00+09:00,2025-05-30 09:01:00+09:00,1,-1,21278.78,21288.4,-0.0004520935880723716,-9.62000000000262,0.0003877101976711071,STOP_LOSS
2025-05-30 09:18:00+09:00,2025-05-30 09:31:00+09:00,2,1,21302.53,21293.65,-0.00041685189505647364,-8.87999999999738,0.0001112543909104984,STOP_LOSS
2025-05-30 10:09:00+09:00,2025-05-30 10:33:00+09:00,3,-1,21280.9,21284.15,-0.00015271910492507365,-3.25,0.002002734846740627,SL
2025-05-30 10:43:00+09:00,2025-05-30 11:31:00+09:00,4,1,21291.53,21295.4,0.0001817624191405042,3.8700000000026193,0.000610571433804898,SL
2025-05-30 11:40:00+09:00,2025-05-30 11:43:00+09:00,5,1,21309.28,21311.15,8.775519398133675e-05,1.8700000000026193,0.00014078373365970133,SL
2025-05-30 11:51:00+09:00,2025-05-30 11:55:00+09:00,6,1,21308.9,21306.78,-9.948894593351225e-05,-2.1200000000026193,0.0,SL
2025-05-30 12:21:00+09:00,2025-05-30 12:46:00+09:00,7,-1,21296.15,21295.4,3.5217633234176126e-05,0.75,0.000281741065873409,SL
2025-05-30 14:08:00+09:00,2025-05-30 14:09:00+09:00,8,1,21316.9,21318.53,7.646515206232522e-05,1.6299999999973807,7.646515206232522e-05,SL
2025-05-30 14:12:00+09:00,2025-05-30 14:13:00+09:00,9,1,21320.78,21318.15,-0.00012335383602276188,-2.6299999999973807,0.0,SL
2025-05-30 14:19:00+09:00,2025-05-30 15:06:00+09:00,10,1,21319.28,21337.25,0.0008428990097227094,17.970000000001164,0.0021867530235543894,SL
2025-05-30 15:08:00+09:00,2025-05-30 15:13:00+09:00,11,-1,21331.13,21341.25,-0.00047442399910360965,-10.119999999998981,0.00012891956497381994,STOP_LOSS
2025-05-30 16:24:00+09:00,2025-05-30 16:55:00+09:00,12,1,21312.25,21300.63,-0.0005452263369657817,-11.619999999998981,0.0009501577731117081,STOP_LOSS
