entry_time,exit_time,id,side,entry_px,exit_px,pnl_pct,pnl_abs,mfe_pct,exit_reason
2025-06-09 15:49:00+09:00,2025-06-09 15:55:00+09:00,8,-1,144.234,144.21,0.0001663962727234973,0.02400000000000091,0.0001663962727234973,SL
2025-06-09 16:01:00+09:00,2025-06-09 16:03:00+09:00,9,-1,144.259,144.237,0.00015250348331813864,0.02199999999999136,0.00015250348331813864,SL
2025-06-09 16:04:00+09:00,2025-06-09 16:07:00+09:00,10,-1,144.273,144.277,-2.772521539020245e-05,-0.003999999999990678,0.0,SL
2025-06-09 16:33:00+09:00,2025-06-09 16:57:00+09:00,11,-1,144.199,144.146,0.0003675476251570794,0.05300000000002569,0.0005894631724215005,SL
2025-06-09 16:49:00+09:00,2025-06-09 16:57:00+09:00,1,-1,144.128,144.146,-0.0001248889875666122,-0.018000000000000682,3.469138543513719e-05,SL
2025-06-09 17:00:00+09:00,2025-06-09 17:01:00+09:00,2,-1,144.109,144.16,-0.0003538987849474198,-0.05099999999998772,0.0,STOP_LOSS
2025-06-09 18:14:00+09:00,2025-06-09 18:19:00+09:00,3,-1,143.984,144.033,-0.00034031559062102854,-0.04899999999997817,0.0,STOP_LOSS
2025-06-09 18:25:00+09:00,2025-06-09 18:26:00+09:00,4,-1,144.035,144.035,-0.0,-0.0,0.0,SL
2025-06-09 19:07:00+09:00,2025-06-09 19:09:00+09:00,5,1,144.08,144.077,-2.082176568582957e-05,-0.0030000000000143245,0.0,SL
2025-06-09 20:35:00+09:00,2025-06-09 20:36:00+09:00,6,1,144.379,144.371,-5.540972025004575e-05,-0.007999999999981355,0.0,SL
2025-06-09 20:37:00+09:00,2025-06-09 20:59:00+09:00,7,1,144.379,144.492,0.0007826622985337172,0.11299999999999955,0.0008934817390342024,SL
2025-06-09 21:01:00+09:00,2025-06-10 00:22:00+09:00,8,1,144.434,144.46,0.00018001301632586828,0.02600000000001046,0.0022155448163174406,SL
2025-06-10 09:06:00+09:00,2025-06-10 09:07:00+09:00,1,1,144.587,144.537,-0.0003458125557621567,-0.04999999999998295,0.0,STOP_LOSS
2025-06-10 12:20:00+09:00,2025-06-10 12:34:00+09:00,2,-1,144.884,144.838,0.00031749537561078016,0.04599999999999227,0.000517655503713237,SL
2025-06-10 12:35:00+09:00,2025-06-10 12:36:00+09:00,3,-1,144.825,144.826,-6.904885206316416e-06,-0.0010000000000047748,0.0,SL
2025-06-10 16:49:00+09:00,2025-06-10 17:35:00+09:00,1,-1,144.713,144.663,0.00034551146061503077,0.04999999999998295,0.000891419568387019,SL
2025-06-10 22:24:00+09:00,2025-06-10 22:40:00+09:00,2,-1,144.518,144.559,-0.00028370168421924477,-0.04099999999999682,0.0005328056020703178,STOP_LOSS
2025-06-11 00:24:00+09:00,2025-06-11 00:26:00+09:00,3,1,144.917,144.939,0.00015181103666230572,0.02199999999999136,0.00018631354499463012,SL
2025-06-11 00:32:00+09:00,2025-06-11 00:33:00+09:00,4,1,144.896,144.831,-0.0004485976148409737,-0.06499999999999773,0.0,STOP_LOSS
2025-06-11 08:49:00+09:00,2025-06-11 09:01:00+09:00,1,-1,144.829,144.901,-0.0004971380041290262,-0.07200000000000273,0.00010357041752697857,STOP_LOSS
2025-06-11 12:36:00+09:00,2025-06-11 12:47:00+09:00,2,1,144.94,144.983,0.00029667448599424845,0.043000000000006366,0.00029667448599424845,SL
2025-06-11 13:43:00+09:00,2025-06-11 13:53:00+09:00,3,-1,144.979,145.031,-0.00035867263534713643,-0.0519999999999925,0.00011725836155597934,STOP_LOSS
2025-06-11 14:54:00+09:00,2025-06-11 14:55:00+09:00,4,-1,145.022,144.988,0.00023444718732324623,0.033999999999991815,0.00023444718732324623,SL
2025-06-11 15:16:00+09:00,2025-06-11 15:40:00+09:00,5,1,145.159,145.101,-0.0003995618597537371,-0.057999999999992724,0.0005786757968848172,STOP_LOSS
2025-06-11 16:13:00+09:00,2025-06-11 16:44:00+09:00,6,1,145.173,145.129,-0.0003030866621204435,-0.04400000000001114,0.0003375283282704538,STOP_LOSS
2025-06-11 16:49:00+09:00,2025-06-11 16:53:00+09:00,1,-1,145.123,145.109,9.646989105780327e-05,0.013999999999981583,0.00016537695609931513,SL
2025-06-11 17:20:00+09:00,2025-06-11 17:23:00+09:00,2,-1,145.066,145.088,-0.0001516551087090797,-0.02199999999999136,0.0,SL
2025-06-11 18:28:00+09:00,2025-06-11 18:30:00+09:00,3,-1,144.96,144.974,-9.657836644578906e-05,-0.013999999999981583,0.0,SL
2025-06-11 18:51:00+09:00,2025-06-11 18:53:00+09:00,4,1,145.054,145.091,0.00025507741944383566,0.03700000000000614,0.00025507741944383566,SL
2025-06-11 21:04:00+09:00,2025-06-11 21:06:00+09:00,5,1,145.402,145.325,-0.0005295663058279679,-0.07699999999999818,0.0,STOP_LOSS
2025-06-12 08:49:00+09:00,2025-06-12 09:09:00+09:00,1,-1,144.211,144.261,-0.0003467141896248063,-0.04999999999998295,0.0005616769871924977,STOP_LOSS
2025-06-12 12:13:00+09:00,2025-06-12 12:15:00+09:00,2,-1,143.944,143.934,6.947146112370717e-05,0.009999999999990905,6.947146112370717e-05,SL
2025-06-12 12:16:00+09:00,2025-06-12 12:18:00+09:00,3,-1,143.936,143.951,-0.00010421298354814887,-0.014999999999986358,0.0,SL
2025-06-12 12:34:00+09:00,2025-06-12 13:04:00+09:00,4,-1,143.936,144.006,-0.000486327256558423,-0.06999999999999318,0.0006322254335260684,STOP_LOSS
2025-06-12 13:13:00+09:00,2025-06-12 13:14:00+09:00,5,1,144.047,144.024,-0.00015967010767316316,-0.022999999999996135,0.0,SL
2025-06-12 14:35:00+09:00,2025-06-12 14:36:00+09:00,6,-1,143.845,143.856,-7.647120164062484e-05,-0.01099999999999568,0.0,SL
2025-06-12 14:37:00+09:00,2025-06-12 14:49:00+09:00,7,-1,143.829,143.753,0.0005284052590230192,0.07600000000002183,0.0005284052590230192,SL
2025-06-12 14:53:00+09:00,2025-06-12 14:54:00+09:00,8,-1,143.692,143.747,-0.00038276313225514867,-0.05500000000000682,0.0,STOP_LOSS
2025-06-12 16:49:00+09:00,2025-06-12 16:52:00+09:00,1,1,144.07,144.016,-0.00037481779690429684,-0.054000000000002046,0.0,STOP_LOSS
2025-06-12 18:40:00+09:00,2025-06-12 18:43:00+09:00,2,-1,143.704,143.757,-0.0003688136725491098,-0.05299999999999727,0.0,STOP_LOSS
2025-06-13 08:49:00+09:00,2025-06-13 08:51:00+09:00,1,-1,143.272,143.318,-0.00032106761963273143,-0.04600000000002069,0.0,STOP_LOSS
2025-06-16 08:49:00+09:00,2025-06-16 11:38:00+09:00,1,-1,144.582,144.428,0.0010651395056092486,0.15399999999999636,0.0028219280408348694,SL
2025-06-16 12:06:00+09:00,2025-06-16 12:10:00+09:00,2,-1,144.36,144.402,-0.0002909393183705539,-0.04199999999997317,0.0,STOP_LOSS
2025-06-16 14:19:00+09:00,2025-06-16 15:40:00+09:00,3,-1,144.171,144.207,-0.00024970347712092837,-0.036000000000001364,0.001338688085675924,STOP_LOSS
2025-06-16 16:49:00+09:00,2025-06-16 17:05:00+09:00,1,-1,144.2,144.242,-0.0002912621359223412,-0.04200000000000159,0.0003606102635228329,STOP_LOSS
2025-06-16 18:52:00+09:00,2025-06-16 18:55:00+09:00,2,-1,144.128,144.131,-2.081483126120063e-05,-0.0030000000000143245,0.0,SL
2025-06-16 20:46:00+09:00,2025-06-16 20:47:00+09:00,3,1,144.124,144.147,0.00015958480197604934,0.022999999999996135,0.00015958480197604934,SL
2025-06-16 20:50:00+09:00,2025-06-16 20:52:00+09:00,4,1,144.126,144.11,-0.00011101397388390111,-0.015999999999991132,2.7753493470925977e-05,SL
2025-06-16 20:55:00+09:00,2025-06-16 20:56:00+09:00,5,1,144.126,144.125,-6.938373367780795e-06,-0.0010000000000047748,0.0,SL
2025-06-16 21:01:00+09:00,2025-06-16 21:54:00+09:00,6,1,144.158,144.115,-0.00029828382746693177,-0.042999999999977945,0.000776925318053963,STOP_LOSS
2025-06-17 08:49:00+09:00,2025-06-17 11:35:00+09:00,1,1,144.672,144.946,0.0018939393939394003,0.2740000000000009,0.0029860650298607636,SL
2025-06-17 11:41:00+09:00,2025-06-17 11:43:00+09:00,2,1,144.933,144.973,0.00027598959519240245,0.040000000000020464,0.00027598959519240245,SL
2025-06-17 11:59:00+09:00,2025-06-17 12:03:00+09:00,3,1,144.95,144.888,-0.0004277337012761877,-0.0619999999999834,6.898930665779751e-06,STOP_LOSS
2025-06-17 16:49:00+09:00,2025-06-17 17:02:00+09:00,1,-1,144.513,144.611,-0.0006781396829349938,-0.09799999999998477,0.0005812625853729642,STOP_LOSS
2025-06-17 19:39:00+09:00,2025-06-17 19:51:00+09:00,2,-1,144.708,144.716,-5.528374381519872e-05,-0.008000000000009777,0.00025568731514502406,SL
2025-06-17 19:53:00+09:00,2025-06-17 19:54:00+09:00,3,-1,144.685,144.676,6.220409855903896e-05,0.009000000000014552,6.220409855903896e-05,SL
2025-06-17 19:55:00+09:00,2025-06-17 20:03:00+09:00,4,-1,144.7,144.678,0.0001520387007601338,0.02199999999999136,0.0002142363510710262,SL
2025-06-17 20:40:00+09:00,2025-06-17 20:49:00+09:00,5,-1,144.517,144.57,-0.00036673886117202315,-0.05299999999999727,0.0001522312253921086,STOP_LOSS
2025-06-17 21:01:00+09:00,2025-06-17 21:14:00+09:00,6,1,144.665,144.674,6.221269830307643e-05,0.009000000000014552,0.00020046313897623035,SL
2025-06-17 21:15:00+09:00,2025-06-17 21:16:00+09:00,7,1,144.645,144.634,-7.604825607538526e-05,-0.011000000000024102,0.0,SL
2025-06-17 21:20:00+09:00,2025-06-17 21:23:00+09:00,8,1,144.668,144.63,-0.00026267039013472856,-0.038000000000010914,2.0737136063164643e-05,STOP_LOSS
2025-06-18 00:50:00+09:00,2025-06-18 00:51:00+09:00,9,-1,145.074,145.059,0.00010339550849921266,0.01500000000001478,0.00010339550849921266,SL
2025-06-18 08:57:00+09:00,2025-06-18 09:00:00+09:00,1,-1,145.368,145.428,-0.0004127455836222709,-0.060000000000002274,2.7516372241419555e-05,STOP_LOSS
2025-06-18 11:08:00+09:00,2025-06-18 11:09:00+09:00,2,-1,145.194,145.191,2.0662010826796582e-05,0.002999999999985903,2.0662010826796582e-05,SL
2025-06-18 11:13:00+09:00,2025-06-18 11:17:00+09:00,3,-1,145.192,145.142,0.00034437159072133014,0.05000000000001137,0.00034437159072133014,SL
2025-06-18 15:04:00+09:00,2025-06-18 15:22:00+09:00,4,1,145.012,144.945,-0.0004620307284914854,-0.06700000000000728,0.0004413427854246059,STOP_LOSS
2025-06-18 16:14:00+09:00,2025-06-18 16:15:00+09:00,5,-1,144.913,144.949,-0.0002484249170191864,-0.036000000000001364,0.0,STOP_LOSS
2025-06-18 17:06:00+09:00,2025-06-18 17:09:00+09:00,1,-1,144.977,145.015,-0.00026211054167200653,-0.03799999999998249,5.518116666788371e-05,STOP_LOSS
2025-06-18 17:39:00+09:00,2025-06-18 17:40:00+09:00,2,1,145.093,145.116,0.00015851901883636398,0.023000000000024556,0.00015851901883636398,SL
2025-06-18 18:07:00+09:00,2025-06-18 18:21:00+09:00,3,-1,144.996,144.957,0.00026897293718458224,0.03900000000001569,0.00029655990510087424,SL
2025-06-18 21:31:00+09:00,2025-06-18 21:43:00+09:00,4,-1,144.854,144.897,-0.00029685062200545336,-0.042999999999977945,0.0006972537865714962,STOP_LOSS
2025-06-19 00:38:00+09:00,2025-06-19 00:40:00+09:00,5,-1,144.569,144.586,-0.00011759090814783481,-0.01700000000002433,0.0,SL
2025-06-19 08:49:00+09:00,2025-06-19 10:30:00+09:00,1,-1,144.961,145.008,-0.00032422513641598114,-0.046999999999997044,0.0012210180669284905,STOP_LOSS
2025-06-19 16:59:00+09:00,2025-06-19 17:02:00+09:00,1,1,145.383,145.323,-0.0004127029982872982,-0.060000000000002274,0.0,STOP_LOSS
2025-06-19 19:45:00+09:00,2025-06-19 20:31:00+09:00,2,1,145.613,145.621,5.494014957462436e-05,0.008000000000009777,0.001030127804522987,SL
2025-06-19 20:37:00+09:00,2025-06-19 20:38:00+09:00,3,-1,145.677,145.679,-1.3729003205787803e-05,-0.0020000000000095497,0.0,SL
2025-06-19 21:59:00+09:00,2025-06-19 22:00:00+09:00,4,-1,145.545,145.565,-0.00013741454532969344,-0.020000000000010232,0.0,SL
2025-06-19 22:53:00+09:00,2025-06-19 22:57:00+09:00,5,-1,145.396,145.438,-0.0002888662686731519,-0.04200000000000159,5.502214641380338e-05,STOP_LOSS
2025-06-19 23:21:00+09:00,2025-06-19 23:22:00+09:00,6,1,145.496,145.494,-1.3746082366591175e-05,-0.0020000000000095497,0.0,SL
2025-06-19 23:28:00+09:00,2025-06-19 23:30:00+09:00,7,1,145.591,145.616,0.00017171391088738783,0.025000000000005684,0.00017171391088738783,SL
2025-06-20 08:49:00+09:00,2025-06-20 10:04:00+09:00,1,-1,145.267,145.337,-0.0004818713128239255,-0.06999999999999318,0.0008260651076982697,STOP_LOSS
2025-06-20 11:00:00+09:00,2025-06-20 11:01:00+09:00,2,1,145.339,145.343,2.752186267960202e-05,0.003999999999990678,2.752186267960202e-05,SL
2025-06-20 11:10:00+09:00,2025-06-20 11:11:00+09:00,3,1,145.32,145.328,5.505092210301251e-05,0.008000000000009777,5.505092210301251e-05,SL
2025-06-20 11:15:00+09:00,2025-06-20 11:21:00+09:00,4,1,145.328,145.3,-0.00019266762083006432,-0.027999999999991587,0.00011009578333143739,SL
2025-06-20 20:48:00+09:00,2025-06-20 21:12:00+09:00,1,1,145.555,145.637,0.0005633609288584633,0.08199999999999363,0.0006458039916182479,SL
2025-06-20 21:34:00+09:00,2025-06-20 22:15:00+09:00,2,1,145.503,145.597,0.0006460347896608491,0.09400000000002251,0.0008659615265664954,SL
2025-06-20 22:18:00+09:00,2025-06-20 22:21:00+09:00,3,1,145.658,145.711,0.0003638660423734069,0.05300000000002569,0.0003844622334510401,SL
2025-06-20 22:31:00+09:00,2025-06-20 22:32:00+09:00,4,1,145.641,145.644,2.0598595175907367e-05,0.0030000000000143245,2.0598595175907367e-05,SL
2025-06-20 22:33:00+09:00,2025-06-20 23:10:00+09:00,5,1,145.683,145.793,0.0007550640774833965,0.11000000000001364,0.0008992126740937531,SL
2025-06-20 23:25:00+09:00,2025-06-20 23:27:00+09:00,6,1,145.828,145.824,-2.7429574567234534e-05,-0.003999999999990678,0.0,SL
2025-06-20 23:46:00+09:00,2025-06-20 23:53:00+09:00,7,1,145.908,145.86,-0.00032897442223848864,-0.0479999999999734,0.0001439263097295214,STOP_LOSS
2025-06-23 08:49:00+09:00,2025-06-23 08:50:00+09:00,1,-1,146.252,146.256,-2.7350053332540255e-05,-0.003999999999990678,0.0,SL
2025-06-23 08:56:00+09:00,2025-06-23 08:57:00+09:00,2,-1,146.214,146.228,-9.57500649733268e-05,-0.014000000000010004,0.0,SL
2025-06-23 09:04:00+09:00,2025-06-23 09:09:00+09:00,3,-1,146.226,146.315,-0.0006086468890621273,-0.08899999999999864,0.00012993585272116762,STOP_LOSS
2025-06-23 11:31:00+09:00,2025-06-23 11:34:00+09:00,4,-1,146.428,146.469,-0.00028000109268716924,-0.04099999999999682,8.878083426670602e-05,STOP_LOSS
2025-06-23 12:08:00+09:00,2025-06-23 12:42:00+09:00,5,1,146.546,146.686,0.0009553314317689653,0.14000000000001478,0.0011259263302991584,SL
2025-06-23 12:43:00+09:00,2025-06-23 12:50:00+09:00,6,1,146.665,146.654,-7.500085228238285e-05,-0.01099999999999568,0.00030682166842815883,SL
2025-06-23 12:51:00+09:00,2025-06-23 12:53:00+09:00,7,1,146.701,146.663,-0.0002590302724588278,-0.03799999999998249,0.0,STOP_LOSS
2025-06-23 16:49:00+09:00,2025-06-23 16:51:00+09:00,1,1,147.262,147.192,-0.0004753432657440017,-0.06999999999999318,0.0,STOP_LOSS
2025-06-24 08:49:00+09:00,2025-06-24 08:51:00+09:00,1,-1,145.704,145.774,-0.0004804260692911188,-0.06999999999999318,0.0,STOP_LOSS
2025-06-24 12:17:00+09:00,2025-06-24 12:23:00+09:00,2,-1,145.456,145.448,5.499945000537177e-05,0.007999999999981355,0.00011687383126165926,SL
2025-06-24 12:55:00+09:00,2025-06-24 12:56:00+09:00,3,-1,145.346,145.389,-0.00029584577490957003,-0.043000000000006366,0.0,STOP_LOSS
2025-06-24 13:49:00+09:00,2025-06-24 13:51:00+09:00,4,-1,145.348,145.357,-6.192035666115894e-05,-0.00899999999998613,0.0,SL
2025-06-24 13:52:00+09:00,2025-06-24 13:54:00+09:00,5,-1,145.373,145.422,-0.0003370639664862567,-0.049000000000006594,0.0,STOP_LOSS
2025-06-24 16:49:00+09:00,2025-06-24 17:03:00+09:00,1,1,145.272,145.198,-0.0005093892835507452,-0.07399999999998386,0.0005644583952862359,STOP_LOSS
2025-06-24 20:04:00+09:00,2025-06-24 20:05:00+09:00,2,1,145.119,145.071,-0.00033076302896245025,-0.04800000000000182,0.0,STOP_LOSS
2025-06-25 08:56:00+09:00,2025-06-25 09:01:00+09:00,1,1,144.925,144.874,-0.0003519061583578826,-0.051000000000016144,0.0003243056753492982,STOP_LOSS
2025-06-25 14:03:00+09:00,2025-06-25 14:04:00+09:00,2,1,145.0,144.994,-4.137931034482915e-05,-0.006000000000000227,0.0,SL
2025-06-25 14:05:00+09:00,2025-06-25 14:06:00+09:00,3,1,144.99,144.999,6.207324643069267e-05,0.00899999999998613,6.207324643069267e-05,SL
2025-06-25 14:07:00+09:00,2025-06-25 14:15:00+09:00,4,1,145.013,145.02,4.8271534276271796e-05,0.007000000000005002,0.00013791866936055256,SL
2025-06-25 14:17:00+09:00,2025-06-25 14:26:00+09:00,5,1,145.055,145.142,0.000599772500086099,0.08699999999998909,0.000599772500086099,SL
2025-06-25 14:29:00+09:00,2025-06-25 14:34:00+09:00,6,1,145.133,145.129,-2.756092687410237e-05,-0.004000000000019099,0.00010335347577729638,SL
2025-06-25 14:37:00+09:00,2025-06-25 14:39:00+09:00,7,1,145.085,145.05,-0.0002412378950270296,-0.03499999999999659,0.0,STOP_LOSS
2025-06-25 15:01:00+09:00,2025-06-25 15:02:00+09:00,8,-1,145.06,145.101,-0.00028264166551769486,-0.04099999999999682,0.0,STOP_LOSS
2025-06-25 16:31:00+09:00,2025-06-25 16:33:00+09:00,9,1,145.348,145.301,-0.00032336186256450353,-0.047000000000025466,0.0,STOP_LOSS
2025-06-25 16:49:00+09:00,2025-06-25 16:52:00+09:00,1,-1,145.268,145.311,-0.0002960046259328026,-0.043000000000006366,0.0,STOP_LOSS
2025-06-25 21:46:00+09:00,2025-06-25 22:21:00+09:00,2,1,145.879,145.837,-0.00028790984308914644,-0.04200000000000159,0.0004798497384820406,STOP_LOSS
2025-06-25 22:45:00+09:00,2025-06-25 22:49:00+09:00,3,-1,145.829,145.873,-0.00030172325120506017,-0.04399999999998272,0.00026743651811378865,STOP_LOSS
2025-06-26 00:33:00+09:00,2025-06-26 00:34:00+09:00,4,-1,145.59,145.589,6.868603612918297e-06,0.0010000000000047748,6.868603612918297e-06,SL
2025-06-26 00:40:00+09:00,2025-06-26 00:42:00+09:00,5,-1,145.549,145.543,4.122323066458874e-05,0.006000000000000227,9.618753821743883e-05,SL
2025-06-26 00:45:00+09:00,2025-06-26 00:52:00+09:00,6,-1,145.573,145.588,-0.00010304108591556372,-0.014999999999986358,0.0001305187088265369,SL
2025-06-26 09:01:00+09:00,2025-06-26 11:19:00+09:00,1,-1,144.916,144.771,0.0010005796461399034,0.14500000000001023,0.0016009274338237276,SL
2025-06-26 11:36:00+09:00,2025-06-26 11:38:00+09:00,2,1,144.786,144.739,-0.0003246170209826713,-0.046999999999997044,6.906745127324291e-06,STOP_LOSS
2025-06-26 13:15:00+09:00,2025-06-26 13:16:00+09:00,3,1,144.893,144.895,1.3803289323911781e-05,0.0020000000000095497,1.3803289323911781e-05,SL
2025-06-26 13:17:00+09:00,2025-06-26 13:28:00+09:00,4,1,144.865,144.83,-0.00024160425223481577,-0.03499999999999659,0.0001863804231524993,STOP_LOSS
2025-06-26 14:16:00+09:00,2025-06-26 14:31:00+09:00,5,1,144.765,144.72,-0.0003108486167235692,-0.044999999999987494,0.00040755707526008307,STOP_LOSS
2025-06-26 14:55:00+09:00,2025-06-26 15:04:00+09:00,6,-1,144.618,144.659,-0.00028350551107052247,-0.04099999999999682,6.223291706416996e-05,STOP_LOSS
2025-06-26 16:49:00+09:00,2025-06-26 16:56:00+09:00,1,-1,144.013,144.063,-0.000347190878601119,-0.04999999999998295,0.0005138425003299165,STOP_LOSS
2025-06-26 19:05:00+09:00,2025-06-26 19:17:00+09:00,2,1,144.125,144.088,-0.0002567215958369897,-0.03700000000000614,0.0002775368603642119,STOP_LOSS
2025-06-26 20:10:00+09:00,2025-06-26 20:19:00+09:00,3,1,144.259,144.309,0.0003465988257232573,0.05000000000001137,0.0003465988257232573,SL
2025-06-26 20:21:00+09:00,2025-06-26 21:17:00+09:00,4,1,144.335,144.286,-0.00033948799667444894,-0.049000000000006594,0.001032320642948702,STOP_LOSS
2025-06-27 08:49:00+09:00,2025-06-27 10:44:00+09:00,1,1,144.566,144.495,-0.0004911251608261829,-0.07099999999999795,0.0015840515750590387,STOP_LOSS
2025-06-27 12:54:00+09:00,2025-06-27 12:56:00+09:00,2,1,144.447,144.439,-5.538363552036232e-05,-0.008000000000009777,0.0,SL
2025-06-27 13:01:00+09:00,2025-06-27 13:03:00+09:00,3,1,144.459,144.423,-0.0002492056569684226,-0.036000000000001364,0.0,STOP_LOSS
2025-06-27 13:52:00+09:00,2025-06-27 14:21:00+09:00,4,1,144.533,144.491,-0.0002905910760862445,-0.04199999999997317,0.0003943736032602684,STOP_LOSS
2025-06-27 16:51:00+09:00,2025-06-27 16:54:00+09:00,1,1,144.499,144.454,-0.0003114208402825452,-0.044999999999987494,0.0,STOP_LOSS
2025-06-27 19:10:00+09:00,2025-06-27 19:22:00+09:00,2,1,144.531,144.589,0.00040129799143431323,0.057999999999992724,0.0005258387473967066,SL
2025-06-27 19:23:00+09:00,2025-06-27 19:26:00+09:00,3,1,144.619,144.614,-3.457360374498131e-05,-0.0049999999999954525,0.0,SL
2025-06-27 20:01:00+09:00,2025-06-27 20:02:00+09:00,4,-1,144.51,144.532,-0.00015223859940502238,-0.02200000000001978,0.0,SL
2025-06-27 20:45:00+09:00,2025-06-27 20:55:00+09:00,5,1,144.571,144.533,-0.0002628466289920587,-0.038000000000010914,0.00025592961243960506,STOP_LOSS
2025-06-28 00:39:00+09:00,2025-06-28 00:58:00+09:00,6,-1,144.681,144.718,-0.0002557350308608436,-0.03699999999997772,0.0004147054554502821,STOP_LOSS
2025-06-30 09:02:00+09:00,2025-06-30 10:20:00+09:00,1,1,144.531,144.482,-0.0003390276134532148,-0.049000000000006594,0.0014252997626805935,STOP_LOSS
2025-06-30 12:41:00+09:00,2025-06-30 12:45:00+09:00,2,1,144.273,144.246,-0.00018714520388421127,-0.026999999999986812,3.465651923780231e-05,SL
2025-06-30 13:07:00+09:00,2025-06-30 13:08:00+09:00,3,-1,144.137,144.129,5.550275085515709e-05,0.008000000000009777,5.550275085515709e-05,SL
