entry_time,exit_time,id,side,entry_px,exit_px,pnl_pct,pnl_abs,mfe_pct,exit_reason
2025-09-02 23:31:00+09:00,2025-09-02 23:38:00+09:00,14,1,42033.4,41998.4,-0.0008326711615048984,-35.0,0.0005352886038245776,STOP_LOSS
2025-09-03 08:49:00+09:00,2025-09-03 08:51:00+09:00,1,1,42114.09,42089.09,-0.0005936255538229604,-25.0,0.00011872511076459209,STOP_LOSS
2025-09-03 09:07:00+09:00,2025-09-03 09:22:00+09:00,2,1,42139.09,42089.09,-0.001186546743178365,-50.0,0.00047461869727134597,STOP_LOSS
2025-09-03 10:08:00+09:00,2025-09-03 10:09:00+09:00,3,1,42194.09,42204.09,0.0002370000158790011,10.0,0.0002370000158790011,SL
2025-09-03 10:10:00+09:00,2025-09-03 10:21:00+09:00,4,1,42224.09,42194.09,-0.0007104948857393966,-30.0,0.0002368316285797989,STOP_LOSS
2025-09-03 10:25:00+09:00,2025-09-03 10:46:00+09:00,5,-1,42169.09,42199.09,-0.0007114215649424733,-30.0,0.0015414133907086921,STOP_LOSS
2025-09-03 10:53:00+09:00,2025-09-03 11:05:00+09:00,6,1,42254.09,42219.09,-0.0008283221813556984,-35.0,0.0003549952205810136,STOP_LOSS
2025-09-03 11:25:00+09:00,2025-09-03 11:59:00+09:00,7,-1,42181.59,42141.59,0.0009482809917786409,40.0,0.001007548553764806,SL
2025-09-03 12:19:00+09:00,2025-09-03 12:25:00+09:00,8,1,42176.59,42154.09,-0.0005334712929613324,-22.5,0.00011854917621362941,STOP_LOSS
2025-09-03 12:37:00+09:00,2025-09-03 14:22:00+09:00,9,-1,42071.59,41899.09,0.004100154046947121,172.5,0.004991491883239973,SL
2025-09-03 14:31:00+09:00,2025-09-03 14:37:00+09:00,10,1,41924.09,41899.09,-0.0005963158651744141,-25.0,0.00029815793258720707,STOP_LOSS
2025-09-03 15:02:00+09:00,2025-09-03 15:03:00+09:00,11,1,41939.09,41914.09,-0.0005961025859168618,-25.0,0.0,STOP_LOSS
2025-09-03 15:12:00+09:00,2025-09-03 15:14:00+09:00,12,1,41954.09,41929.09,-0.0005958894591683434,-25.0,0.0,STOP_LOSS
2025-09-03 15:21:00+09:00,2025-09-03 15:28:00+09:00,13,-1,41889.09,41911.59,-0.0005371326997077282,-22.5,0.0001790442332359094,STOP_LOSS
2025-09-03 15:34:00+09:00,2025-09-03 16:36:00+09:00,14,1,41986.59,41994.09,0.00017862846208753798,7.5,0.0012503992346127658,SL
2025-09-03 16:42:00+09:00,2025-09-03 16:50:00+09:00,15,-1,42001.59,42024.09,-0.0005356940058697778,-22.5,0.0,STOP_LOSS
2025-09-03 16:53:00+09:00,2025-09-03 17:47:00+09:00,1,1,42046.59,42111.59,0.0015459041981763565,65.0,0.0026161455661446033,SL
2025-09-03 17:55:00+09:00,2025-09-03 17:56:00+09:00,2,-1,42116.59,42116.59,-0.0,-0.0,0.0,SL
2025-09-03 18:05:00+09:00,2025-09-03 18:07:00+09:00,3,-1,42096.59,42091.59,0.00011877446605532659,5.0,0.00011877446605532659,SL
2025-09-03 18:08:00+09:00,2025-09-03 18:16:00+09:00,4,-1,42101.59,42119.09,-0.0004156612612492783,-17.5,0.0002375207207138733,STOP_LOSS
2025-09-03 18:27:00+09:00,2025-09-03 18:31:00+09:00,5,1,42131.59,42124.09,-0.00017801369471221002,-7.5,0.0,SL
2025-09-03 18:32:00+09:00,2025-09-03 18:40:00+09:00,6,1,42111.59,42146.59,0.0008311251130626985,35.0,0.0008311251130626985,SL
2025-09-03 18:43:00+09:00,2025-09-03 18:44:00+09:00,7,1,42156.59,42144.09,-0.00029651354628066457,-12.5,0.0,STOP_LOSS
2025-09-03 19:00:00+09:00,2025-09-03 19:02:00+09:00,8,1,42154.09,42141.59,-0.0002965311313801342,-12.5,5.930622627602684e-05,STOP_LOSS
2025-09-03 20:42:00+09:00,2025-09-03 20:57:00+09:00,9,1,42191.59,42181.59,-0.00023701405896293552,-10.0,0.00011850702948146776,SL
2025-09-03 21:35:00+09:00,2025-09-03 22:15:00+09:00,10,-1,42171.59,42146.59,0.000592816158935435,25.0,0.001422758781445044,SL
2025-09-03 22:25:00+09:00,2025-09-03 22:29:00+09:00,11,1,42151.59,42139.09,-0.0002965487185655393,-12.5,0.0,STOP_LOSS
2025-09-03 23:09:00+09:00,2025-09-03 23:37:00+09:00,12,-1,42131.59,42134.09,-5.933789823740334e-05,-2.5,0.0017801369471221002,SL
2025-09-03 23:41:00+09:00,2025-09-03 23:51:00+09:00,13,1,42149.09,42124.09,-0.0005931326156745022,-25.0,0.00023725304626980086,STOP_LOSS
2025-09-04 08:50:00+09:00,2025-09-04 09:01:00+09:00,1,-1,42089.77,42124.77,-0.0008315559814178126,-35.0,0.0010691434046800447,STOP_LOSS
2025-09-04 09:08:00+09:00,2025-09-04 10:14:00+09:00,2,1,42247.27,42402.27,0.0036688761190959798,155.0,0.005384963336092487,SL
2025-09-04 10:19:00+09:00,2025-09-04 10:21:00+09:00,3,1,42474.77,42427.27,-0.0011183109408244001,-47.5,0.0,STOP_LOSS
2025-09-04 10:32:00+09:00,2025-09-04 10:42:00+09:00,4,-1,42379.77,42409.77,-0.0007078849177331543,-30.0,0.0007078849177331543,STOP_LOSS
2025-09-04 11:15:00+09:00,2025-09-04 12:05:00+09:00,5,1,42462.27,42489.77,0.0006476337699326956,27.5,0.0014718949316652173,SL
2025-09-04 12:14:00+09:00,2025-09-04 12:16:00+09:00,6,1,42519.77,42507.27,-0.00029398089406410243,-12.5,0.0,STOP_LOSS
2025-09-04 12:23:00+09:00,2025-09-04 12:27:00+09:00,7,-1,42477.27,42464.77,0.00029427503227020006,12.5,0.00035313003872424007,SL
2025-09-04 12:28:00+09:00,2025-09-04 12:31:00+09:00,8,-1,42449.77,42469.77,-0.00047114507334197574,-20.0,0.0,STOP_LOSS
2025-09-04 13:08:00+09:00,2025-09-04 14:40:00+09:00,9,1,42452.27,42564.77,0.0026500349686836536,112.5,0.003415600626303376,SL
2025-09-04 14:43:00+09:00,2025-09-04 15:08:00+09:00,10,-1,42564.77,42537.27,0.0006460742064387991,27.5,0.0006460742064387991,SL
2025-09-04 15:14:00+09:00,2025-09-04 15:20:00+09:00,11,-1,42532.27,42557.27,-0.0005877889893955813,-25.0,0.0001763366968186744,STOP_LOSS
2025-09-04 15:37:00+09:00,2025-09-04 16:04:00+09:00,12,1,42612.27,42579.77,-0.0007626911215947895,-32.5,0.00035201128688990284,STOP_LOSS
2025-09-04 16:13:00+09:00,2025-09-04 16:18:00+09:00,13,-1,42582.27,42607.27,-0.0005870988089643883,-25.0,0.0,STOP_LOSS
2025-09-04 16:49:00+09:00,2025-09-04 16:51:00+09:00,14,1,42594.77,42597.27,5.869265170348379e-05,2.5,5.869265170348379e-05,SL
2025-09-04 16:52:00+09:00,2025-09-04 16:53:00+09:00,15,1,42604.77,42592.27,-0.0002933943781412269,-12.5,0.0,STOP_LOSS
2025-09-04 16:49:00+09:00,2025-09-04 16:51:00+09:00,1,1,42594.77,42597.27,5.869265170348379e-05,2.5,5.869265170348379e-05,SL
2025-09-04 16:52:00+09:00,2025-09-04 16:53:00+09:00,2,1,42604.77,42592.27,-0.0002933943781412269,-12.5,0.0,STOP_LOSS
2025-09-04 17:25:00+09:00,2025-09-04 17:32:00+09:00,3,1,42617.27,42594.77,-0.0005279549816306864,-22.5,0.0009385866340101091,STOP_LOSS
2025-09-04 17:46:00+09:00,2025-09-04 17:51:00+09:00,4,-1,42552.27,42577.27,-0.0005875127225880077,-25.0,0.0,STOP_LOSS
2025-09-04 18:55:00+09:00,2025-09-04 18:56:00+09:00,5,-1,42524.77,42527.27,-5.878926564447028e-05,-2.5,0.0,SL
2025-09-04 18:57:00+09:00,2025-09-04 18:59:00+09:00,6,-1,42527.27,42542.27,-0.0003527148580193368,-15.0,0.0,STOP_LOSS
2025-09-04 19:14:00+09:00,2025-09-04 19:21:00+09:00,7,1,42602.27,42589.77,-0.00029341159520372977,-12.5,0.00017604695712223787,STOP_LOSS
2025-09-04 19:40:00+09:00,2025-09-04 19:42:00+09:00,8,-1,42539.77,42537.27,5.876853589006241e-05,2.5,5.876853589006241e-05,SL
2025-09-04 21:20:00+09:00,2025-09-04 21:22:00+09:00,9,-1,42492.27,42504.77,-0.00029417115160004396,-12.5,0.0,STOP_LOSS
2025-09-04 22:09:00+09:00,2025-09-04 22:11:00+09:00,10,1,42537.27,42524.77,-0.00029385994916928147,-12.5,0.0,STOP_LOSS
2025-09-04 22:26:00+09:00,2025-09-04 22:30:00+09:00,11,-1,42509.77,42524.77,-0.0003528600601696975,-15.0,0.00017643003008484875,STOP_LOSS
2025-09-04 22:35:00+09:00,2025-09-04 22:37:00+09:00,12,1,42577.27,42557.27,-0.00046973420324976215,-20.0,0.0,STOP_LOSS
2025-09-05 08:59:00+09:00,2025-09-05 09:42:00+09:00,1,1,43015.46,42992.96,-0.0005230677528497893,-22.5,0.0044751352188259754,SL
2025-09-05 09:43:00+09:00,2025-09-05 10:23:00+09:00,2,-1,42985.46,42947.96,0.0008723880121324746,37.5,0.002559004835588592,SL
2025-09-05 10:34:00+09:00,2025-09-05 10:37:00+09:00,3,-1,42922.96,42942.96,-0.00046595109004598004,-20.0,0.00017473165876724252,SL
2025-09-05 10:39:00+09:00,2025-09-05 10:40:00+09:00,4,1,42967.96,42930.46,-0.0008727433185098851,-37.5,0.0,STOP_LOSS
2025-09-05 11:08:00+09:00,2025-09-05 11:10:00+09:00,5,-1,42872.96,42897.96,-0.0005831181238710833,-25.0,0.0,STOP_LOSS
2025-09-05 11:41:00+09:00,2025-09-05 11:46:00+09:00,6,1,42930.46,42930.46,0.0,0.0,0.00023293484393132523,SL
2025-09-05 12:38:00+09:00,2025-09-05 12:54:00+09:00,7,1,42925.46,42897.96,-0.0006406454351333684,-27.5,0.0008736074115455024,STOP_LOSS
2025-09-05 12:59:00+09:00,2025-09-05 14:06:00+09:00,8,-1,42905.46,42867.96,0.0008740146358994869,37.5,0.0027968468348783583,SL
2025-09-05 14:09:00+09:00,2025-09-05 16:09:00+09:00,9,1,42892.96,43010.46,0.002739377277763064,117.5,0.003963354359316774,SL
2025-09-05 16:12:00+09:00,2025-09-05 16:40:00+09:00,10,-1,43012.96,43030.46,-0.00040685412024654894,-17.5,0.001511172446630039,STOP_LOSS
2025-09-05 16:50:00+09:00,2025-09-05 17:46:00+09:00,1,1,43017.96,43035.46,0.0004068068313792658,17.5,0.0016853425871426726,SL
2025-09-05 17:52:00+09:00,2025-09-05 18:18:00+09:00,2,-1,43032.96,43007.96,0.0005809500438733473,25.0,0.0007552350570353515,SL
2025-09-05 18:23:00+09:00,2025-09-05 18:24:00+09:00,3,-1,43017.96,43017.96,-0.0,-0.0,0.0,SL
2025-09-05 18:36:00+09:00,2025-09-05 18:46:00+09:00,4,1,43057.96,43067.96,0.00023224509475135377,10.0,0.0002903063684391922,SL
2025-09-05 20:19:00+09:00,2025-09-05 20:30:00+09:00,5,1,43110.46,43112.96,5.799056655855679e-05,2.5,0.0004639245324684543,SL
2025-09-05 21:07:00+09:00,2025-09-05 21:13:00+09:00,6,-1,43062.96,43077.96,-0.00034832719348600283,-15.0,0.00011610906449533428,STOP_LOSS
2025-09-05 21:49:00+09:00,2025-09-05 22:17:00+09:00,7,1,43110.46,43097.96,-0.00028995283279278396,-12.5,0.0008698584983783518,SL
2025-09-05 22:27:00+09:00,2025-09-05 23:01:00+09:00,8,1,43125.46,43080.46,-0.001043467130553506,-45.0,0.001449259903546536,STOP_LOSS
2025-09-05 23:07:00+09:00,2025-09-05 23:57:00+09:00,9,-1,43017.96,42682.96,0.007787445057831659,335.0,0.009530902906599942,SL
2025-09-06 00:06:00+09:00,2025-09-06 00:17:00+09:00,10,-1,42645.46,42667.96,-0.0005276059866630587,-22.5,0.0014069492977681563,SL
2025-09-06 00:18:00+09:00,2025-09-06 00:20:00+09:00,11,-1,42635.46,42672.96,-0.0008795495580439381,-37.5,0.0,SL
2025-09-06 00:25:00+09:00,2025-09-06 00:57:00+09:00,12,1,42710.46,42725.46,0.000351202024047505,15.0,0.002048678473610446,SL
2025-09-08 08:49:00+09:00,2025-09-08 08:51:00+09:00,1,1,43552.78,43515.28,-0.0008610242560865231,-37.5,0.0,SL
2025-09-08 09:02:00+09:00,2025-09-08 09:05:00+09:00,2,-1,43430.28,43542.78,-0.0025903586161544435,-112.5,0.0019571598433166908,STOP_LOSS
2025-09-08 09:27:00+09:00,2025-09-08 09:59:00+09:00,3,1,43692.78,43802.78,0.0025175784191346947,110.0,0.0033186260979502793,SL
2025-09-08 10:09:00+09:00,2025-09-08 10:10:00+09:00,4,1,43752.78,43782.78,0.0006856707162379168,30.0,0.0006856707162379168,SL
2025-09-08 10:13:00+09:00,2025-09-08 10:32:00+09:00,5,-1,43757.78,43790.28,-0.0007427250651198484,-32.5,0.0017139809195073426,SL
2025-09-08 10:35:00+09:00,2025-09-08 11:01:00+09:00,6,1,43812.78,43777.78,-0.0007988536678110816,-35.0,0.00022824390508888046,STOP_LOSS
2025-09-08 11:08:00+09:00,2025-09-08 12:00:00+09:00,7,-1,43730.28,43632.78,0.002229576394205571,97.5,0.003715960657009285,SL
2025-09-08 12:05:00+09:00,2025-09-08 12:42:00+09:00,8,1,43642.78,43627.78,-0.00034369946185829596,-15.0,0.0006873989237165919,STOP_LOSS
2025-09-08 12:51:00+09:00,2025-09-08 13:48:00+09:00,9,-1,43632.78,43612.78,0.0004583709770498236,20.0,0.0018334839081992943,SL
2025-09-08 13:49:00+09:00,2025-09-08 14:32:00+09:00,10,1,43627.78,43655.28,0.0006303323249544213,27.5,0.0016044822817021633,SL
2025-09-08 14:38:00+09:00,2025-09-08 15:00:00+09:00,11,-1,43630.28,43645.28,-0.00034379793116156947,-15.0,0.0009740941382911135,STOP_LOSS
2025-09-08 15:10:00+09:00,2025-09-08 15:38:00+09:00,12,1,43637.78,43617.78,-0.00045831845708008064,-20.0,0.0012603757569702217,SL
2025-09-08 15:54:00+09:00,2025-09-08 16:07:00+09:00,13,-1,43635.28,43655.28,-0.00045834471556043644,-20.0,0.00045834471556043644,STOP_LOSS
